year;pollutant;geodb_oid;gemeindename;population_weighted_mean;source
2021;PM10;3154;Mönchaltorf;10.438831578130307;BAFU & BFS
2021;PM10;3155;Schwerzenbach;11.797388769623991;BAFU & BFS
2021;PM10;3156;Uster;11.600325065906999;BAFU & BFS
2021;PM10;3157;Volketswil;11.668387950143016;BAFU & BFS
2021;PM10;3158;Wangen-Brüttisellen;13.116011278666608;BAFU & BFS
2021;PM10;3159;Ellikon an der Thur;10.816993334107853;BAFU & BFS
2021;PM10;3160;Elsau;10.867151903460709;BAFU & BFS
2021;PM10;3161;Hagenbuch;10.262158498890074;BAFU & BFS
2021;PM10;3162;Hettlingen;10.796145609348716;BAFU & BFS
2021;PM10;3163;Neftenbach;10.904769307768232;BAFU & BFS
2021;PM10;3164;Pfungen;11.26495338818017;BAFU & BFS
2021;PM10;3165;Rickenbach (ZH);10.961301696180785;BAFU & BFS
2021;PM10;3166;Schlatt (ZH);9.531458231867576;BAFU & BFS
2021;PM10;3167;Seuzach;11.216027092653162;BAFU & BFS
2021;PM10;3168;Turbenthal;9.906783024738447;BAFU & BFS
2021;PM10;3169;Winterthur;11.602232949139818;BAFU & BFS
2021;PM10;3170;Zell (ZH);10.275804074677309;BAFU & BFS
2021;PM10;3171;Aesch (ZH);10.914211693684681;BAFU & BFS
2021;PM10;3172;Birmensdorf (ZH);11.578723231653123;BAFU & BFS
2021;PM10;3173;Dietikon;12.79138129238457;BAFU & BFS
2021;PM10;3174;Geroldswil;13.30946480609953;BAFU & BFS
2021;PM10;3175;Oberengstringen;12.443856953632494;BAFU & BFS
2021;PM10;3176;Oetwil an der Limmat;12.286727262880813;BAFU & BFS
2021;PM10;3177;Schlieren;12.797117457534387;BAFU & BFS
2021;PM10;3178;Uitikon;11.106961416483275;BAFU & BFS
2021;PM10;3179;Unterengstringen;12.639481044127521;BAFU & BFS
2021;PM10;3180;Urdorf;12.26819581005736;BAFU & BFS
2021;PM10;3181;Weiningen (ZH);12.512987840971421;BAFU & BFS
2021;PM10;3182;Zürich;12.466251218816259;BAFU & BFS
2021;PM10;3183;Andelfingen;10.616157712170518;BAFU & BFS
2021;PM10;3184;Stammheim;10.33349411324551;BAFU & BFS
2021;PM10;3185;Wädenswil;11.726226790704752;BAFU & BFS
2021;PM10;3186;Elgg;10.285978361918092;BAFU & BFS
2021;PM10;3187;Horgen;12.183253007588299;BAFU & BFS
2021;PM10;3188;Illnau-Effretikon;11.284263283416509;BAFU & BFS
2021;PM10;3189;Bauma;9.480566376724715;BAFU & BFS
2021;PM10;3190;Wiesendangen;11.123703365688966;BAFU & BFS
2021;PM10;3191;NA;11.948237671508446;BAFU & BFS
2021;PM10;3192;NA;10.617559601278867;BAFU & BFS
2021;PM10;3194;Aeugst am Albis;10.431232681769336;BAFU & BFS
2021;PM10;3195;Affoltern am Albis;12.032420318356415;BAFU & BFS
2021;PM10;3196;Bonstetten;11.032327736651077;BAFU & BFS
2021;PM10;3197;Hausen am Albis;10.762452840805054;BAFU & BFS
2021;PM10;3198;Hedingen;11.377970379682976;BAFU & BFS
2021;PM10;3199;Kappel am Albis;10.990763443886276;BAFU & BFS
2021;PM10;3200;Knonau;11.915144864433364;BAFU & BFS
2021;PM10;3201;Maschwanden;11.561911009274997;BAFU & BFS
2021;PM10;3202;Mettmenstetten;11.799800842159861;BAFU & BFS
2021;PM10;3203;Obfelden;11.76547790672164;BAFU & BFS
2021;PM10;3204;Ottenbach;11.812454737096342;BAFU & BFS
2021;PM10;3205;Rifferswil;10.842204707531218;BAFU & BFS
2021;PM10;3206;Stallikon;10.923167930393948;BAFU & BFS
2021;PM10;3207;Wettswil am Albis;11.268842627166276;BAFU & BFS
2021;PM10;3208;Benken (ZH);10.408412486692018;BAFU & BFS
2021;PM10;3209;Berg am Irchel;10.295760708182538;BAFU & BFS
2021;PM10;3210;Buch am Irchel;9.950075348142013;BAFU & BFS
2021;PM10;3211;Dachsen;10.496539709140093;BAFU & BFS
2021;PM10;3212;Dorf;10.364036206145462;BAFU & BFS
2021;PM10;3213;Feuerthalen;10.695600778440767;BAFU & BFS
2021;PM10;3214;Flaach;10.640746737230184;BAFU & BFS
2021;PM10;3215;Flurlingen;11.26440101395005;BAFU & BFS
2021;PM10;3216;Henggart;10.528866630702503;BAFU & BFS
2021;PM10;3217;Kleinandelfingen;10.919657033555051;BAFU & BFS
2021;PM10;3218;Laufen-Uhwiesen;10.285678595149179;BAFU & BFS
2021;PM10;3219;Marthalen;10.600956974637226;BAFU & BFS
2021;PM10;3220;Ossingen;10.593328934068218;BAFU & BFS
2021;PM10;3221;Rheinau;10.230546699476939;BAFU & BFS
2021;PM10;3222;Thalheim an der Thur;10.40119149015788;BAFU & BFS
2021;PM10;3223;Trüllikon;10.251023815296314;BAFU & BFS
2021;PM10;3224;Truttikon;10.100758207471747;BAFU & BFS
2021;PM10;3225;Volken;10.48986170431433;BAFU & BFS
2021;PM10;3226;Bachenbülach;11.364573260344526;BAFU & BFS
2021;PM10;3227;Bassersdorf;12.073595223329344;BAFU & BFS
2021;PM10;3228;Bülach;11.766228698142667;BAFU & BFS
2021;PM10;3229;Dietlikon;12.638497002376626;BAFU & BFS
2021;PM10;3230;Eglisau;10.800787517570416;BAFU & BFS
2021;PM10;3231;Embrach;11.309091512286535;BAFU & BFS
2021;PM10;3232;Freienstein-Teufen;10.988586293815247;BAFU & BFS
2021;PM10;3233;Glattfelden;10.410553351148076;BAFU & BFS
2021;PM10;3234;Glattfelden;10;BAFU & BFS
2021;PM10;3235;Hochfelden;10.775400757966219;BAFU & BFS
2021;PM10;3236;Höri;11.410244515908055;BAFU & BFS
2021;PM10;3237;Hüntwangen;10.150273248347268;BAFU & BFS
2021;PM10;3238;Kloten;12.37984941590074;BAFU & BFS
2021;PM10;3239;Lufingen;10.789247866769594;BAFU & BFS
2021;PM2.5;3075;Nürensdorf;8.104090592608703;BAFU & BFS
2021;PM2.5;3076;Oberembrach;7.860338915873618;BAFU & BFS
2021;PM2.5;3077;Opfikon;9.359713652574461;BAFU & BFS
2021;PM2.5;3078;Rafz;7.858099902813438;BAFU & BFS
2021;PM2.5;3079;Rorbas;8.13936733079941;BAFU & BFS
2021;PM2.5;3080;Wallisellen;9.294220408042822;BAFU & BFS
2021;PM2.5;3081;Wasterkingen;7.790774279237802;BAFU & BFS
2021;PM2.5;3082;Wil (ZH);7.753873186580471;BAFU & BFS
2021;PM2.5;3083;Winkel;8.11478134019259;BAFU & BFS
2021;PM2.5;3084;Bachs;7.699902410447783;BAFU & BFS
2021;PM2.5;3085;Boppelsen;7.988149104725701;BAFU & BFS
2021;PM2.5;3086;Buchs (ZH);8.601523063656785;BAFU & BFS
2021;PM2.5;3087;Dällikon;8.49847828383932;BAFU & BFS
2021;PM2.5;3088;Dänikon;8.379313639047984;BAFU & BFS
2021;PM2.5;3089;Dielsdorf;8.411484115651364;BAFU & BFS
2021;PM2.5;3090;Hüttikon;8.419840159845966;BAFU & BFS
2021;PM2.5;3091;Neerach;7.989967368603048;BAFU & BFS
2021;PM2.5;3092;Niederglatt;8.338090014222033;BAFU & BFS
2021;PM2.5;3093;Niederhasli;8.421410571149558;BAFU & BFS
2021;PM2.5;3094;Niederweningen;8.069052426937299;BAFU & BFS
2021;PM2.5;3095;Oberglatt;8.466465651683977;BAFU & BFS
2021;PM2.5;3096;Oberweningen;8.079377401014092;BAFU & BFS
2021;PM2.5;3097;Otelfingen;8.54464191508431;BAFU & BFS
2021;PM2.5;3098;Regensberg;7.820050001614662;BAFU & BFS
2021;PM2.5;3099;Regensdorf;8.753142447524837;BAFU & BFS
2021;PM2.5;3100;Rümlang;8.643298076118938;BAFU & BFS
2021;PM2.5;3101;Schleinikon;7.908349305998218;BAFU & BFS
2021;PM2.5;3102;Schöfflisdorf;8.007283658507868;BAFU & BFS
2021;PM2.5;3103;Stadel;7.8460983878014074;BAFU & BFS
2021;PM2.5;3104;Steinmaur;8.125150665564167;BAFU & BFS
2021;PM2.5;3105;Weiach;7.943890575434234;BAFU & BFS
2021;PM2.5;3106;Bäretswil;7.356503431141341;BAFU & BFS
2021;PM2.5;3107;Bubikon;8.215387779257101;BAFU & BFS
2021;PM2.5;3108;Dürnten;8.185767520192009;BAFU & BFS
2021;PM2.5;3109;Fischenthal;6.940247602020668;BAFU & BFS
2021;PM2.5;3110;Gossau (ZH);8.106076841162082;BAFU & BFS
2021;PM2.5;3111;Grüningen;8.196630177064375;BAFU & BFS
2021;PM2.5;3112;Hinwil;8.13447445547077;BAFU & BFS
2021;PM2.5;3113;Rüti (ZH);8.34792610475849;BAFU & BFS
2021;PM2.5;3114;Seegräben;7.806064133981056;BAFU & BFS
2021;PM2.5;3115;Wald (ZH);7.918384062563583;BAFU & BFS
2021;PM2.5;3116;Wetzikon (ZH);8.192111565779385;BAFU & BFS
2021;PM2.5;3117;Adliswil;8.613388959057536;BAFU & BFS
2021;PM2.5;3118;Kilchberg (ZH);8.527119678037142;BAFU & BFS
2021;PM2.5;3119;Langnau am Albis;8.27054174629875;BAFU & BFS
2021;PM2.5;3120;Oberrieden;8.600785862161427;BAFU & BFS
2021;PM2.5;3121;Richterswil;8.476215934649115;BAFU & BFS
2021;PM2.5;3122;Rüschlikon;8.629431415012904;BAFU & BFS
2021;PM2.5;3123;Thalwil;8.68972006265042;BAFU & BFS
2021;PM2.5;3124;Altikon;7.77070953943958;BAFU & BFS
2021;PM2.5;3125;Brütten;7.736857561121408;BAFU & BFS
2021;PM2.5;3126;Dägerlen;7.6196179084175135;BAFU & BFS
2021;PM2.5;3127;Dättlikon;7.908662019647317;BAFU & BFS
2021;PM2.5;3128;Dinhard;7.704507292577919;BAFU & BFS
2021;PM2.5;3129;Erlenbach (ZH);8.383095052145505;BAFU & BFS
2021;PM2.5;3130;Herrliberg;8.346220920666557;BAFU & BFS
2021;PM2.5;3131;Hombrechtikon;8.326544268014786;BAFU & BFS
2021;PM2.5;3132;Küsnacht (ZH);8.298473619093441;BAFU & BFS
2021;PM2.5;3133;Männedorf;8.505737189362875;BAFU & BFS
2021;PM2.5;3134;Meilen;8.555107268620025;BAFU & BFS
2021;PM2.5;3135;Oetwil am See;8.25357796922147;BAFU & BFS
2021;PM2.5;3136;Stäfa;8.431931026598992;BAFU & BFS
2021;PM2.5;3137;Uetikon am See;8.347104770769565;BAFU & BFS
2021;PM2.5;3138;Zumikon;7.850584192975898;BAFU & BFS
2021;PM2.5;3139;Zollikon;8.260389807191848;BAFU & BFS
2021;PM2.5;3140;Fehraltorf;8.0664206491279309;BAFU & BFS
2021;PM2.5;3141;Hittnau;7.45249029655366;BAFU & BFS
2021;PM2.5;3142;Lindau;8.368383067135984;BAFU & BFS
2021;PM2.5;3143;Pfäffikon;7.977034845762736;BAFU & BFS
2021;PM2.5;3144;Russikon;7.551274588082563;BAFU & BFS
2021;PM2.5;3145;Weisslingen;7.5342715127915705;BAFU & BFS
2021;PM2.5;3146;Wila;7.470360087751194;BAFU & BFS
2021;PM2.5;3147;Wildberg;7.288942027724564;BAFU & BFS
2021;PM2.5;3148;Dübendorf;8.709161697290694;BAFU & BFS
2021;PM2.5;3149;Egg;7.945392512249805;BAFU & BFS
2021;PM2.5;3150;Fällanden;8.101509501810664;BAFU & BFS
2021;PM2.5;3151;Greifensee;8.222614780546213;BAFU & BFS
2021;PM2.5;3152;Maur;7.781901477935779;BAFU & BFS
2021;PM2.5;3153;Mönchaltorf;7.98919818906244;BAFU & BFS
2021;PM2.5;3154;Mönchaltorf;7.696360498234846;BAFU & BFS
2021;PM2.5;3155;Schwerzenbach;8.377809586397005;BAFU & BFS
2021;PM2.5;3156;Uster;8.279175390350588;BAFU & BFS
2021;PM2.5;3157;Volketswil;8.337087561910144;BAFU & BFS
2021;PM2.5;3158;Wangen-Brüttisellen;9.086824877512939;BAFU & BFS
2021;PM2.5;3159;Ellikon an der Thur;7.852542161254443;BAFU & BFS
2021;PM2.5;3160;Elsau;7.900765713427541;BAFU & BFS
2021;PM2.5;3161;Hagenbuch;7.578467812727201;BAFU & BFS
2021;PM2.5;3162;Hettlingen;7.88051828227338;BAFU & BFS
2021;PM2.5;3163;Neftenbach;7.980362682211777;BAFU & BFS
2021;PM2.5;3164;Pfungen;8.228903066151458;BAFU & BFS
2021;PM2.5;3165;Rickenbach (ZH);7.929970624115067;BAFU & BFS
2021;PM2.5;3166;Schlatt (ZH);7.270535318827142;BAFU & BFS
2021;PM2.5;3167;Seuzach;8.10420388913622;BAFU & BFS
2021;PM2.5;3168;Turbenthal;7.484655798440801;BAFU & BFS
2021;PM2.5;3169;Winterthur;8.306326749009429;BAFU & BFS
2021;PM2.5;3170;Zell (ZH);7.688001014059598;BAFU & BFS
2021;PM2.5;3171;Aesch (ZH);8.22410259185154;BAFU & BFS
2021;PM2.5;3172;Birmensdorf (ZH);8.539073275896719;BAFU & BFS
2021;PM2.5;3173;Dietikon;9.146969987721826;BAFU & BFS
2021;PM2.5;3174;Geroldswil;9.480343850958857;BAFU & BFS
2021;PM2.5;3175;Oberengstringen;8.915359938666322;BAFU & BFS
2021;PM2.5;3176;Oetwil an der Limmat;8.979812910903805;BAFU & BFS
2021;PM2.5;3177;Schlieren;9.010643768172875;BAFU & BFS
2021;PM2.5;3178;Uitikon;8.262525252711976;BAFU & BFS
2021;PM2.5;3179;Unterengstringen;9.078359832395948;BAFU & BFS
2021;PM2.5;3180;Urdorf;8.867292838476386;BAFU & BFS
2021;PM2.5;3181;Weiningen (ZH);9.05092524183358;BAFU & BFS
2021;PM2.5;3182;Zürich;8.934726555477766;BAFU & BFS
2021;PM2.5;3183;Andelfingen;7.873412532239479;BAFU & BFS
2021;PM2.5;3184;Stammheim;7.662450494968159;BAFU & BFS
2021;PM2.5;3185;Wädenswil;8.309219705412776;BAFU & BFS
2021;PM2.5;3186;Elgg;7.619914978004461;BAFU & BFS
2021;PM2.5;3187;Horgen;8.565259694526343;BAFU & BFS
2021;PM2.5;3188;Illnau-Effretikon;8.072224526182115;BAFU & BFS
2021;PM2.5;3189;Bauma;7.276192560753326;BAFU & BFS
2021;PM2.5;3190;Wiesendangen;8.019330734389767;BAFU & BFS
2021;PM2.5;3191;NA;8.528763376914704;BAFU & BFS
2021;PM2.5;3192;NA;7.874451861662023;BAFU & BFS
2021;PM2.5;3194;Aeugst am Albis;7.90318859622864;BAFU & BFS
2021;PM2.5;3195;Affoltern am Albis;8.659136470271585;BAFU & BFS
2021;PM2.5;3196;Bonstetten;8.261705494690851;BAFU & BFS
2021;PM2.5;3197;Hausen am Albis;8.022587923905284;BAFU & BFS
2021;PM2.5;3198;Hedingen;8.370255207971788;BAFU & BFS
2021;PM2.5;3199;Kappel am Albis;8.157159589681356;BAFU & BFS
2021;PM2.5;3200;Knonau;8.655086303766852;BAFU & BFS
2021;PM2.5;3201;Maschwanden;8.516719756493202;BAFU & BFS
2021;PM2.5;3202;Mettmenstetten;8.567300348186526;BAFU & BFS
2021;PM2.5;3203;Obfelden;8.611983508421904;BAFU & BFS
2021;PM2.5;3204;Ottenbach;8.689941823894777;BAFU & BFS
2021;PM2.5;3205;Rifferswil;8.098203261760956;BAFU & BFS
2021;PM2.5;3206;Stallikon;8.230362563739765;BAFU & BFS
2021;PM2.5;3207;Wettswil am Albis;8.363558081428;BAFU & BFS
2021;PM2.5;3208;Benken (ZH);7.7753765080960076;BAFU & BFS
2021;PM2.5;3209;Berg am Irchel;7.803790508305971;BAFU & BFS
2021;PM2.5;3210;Buch am Irchel;7.58648243334838;BAFU & BFS
2021;PM2.5;3211;Dachsen;7.784021160663703;BAFU & BFS
2021;PM2.5;3212;Dorf;7.812608193405627;BAFU & BFS
2021;PM2.5;3213;Feuerthalen;7.771941054262073;BAFU & BFS
2021;PM2.5;3214;Flaach;7.98593326328677;BAFU & BFS
2021;PM2.5;3215;Flurlingen;8.082349858525712;BAFU & BFS
2021;PM2.5;3216;Henggart;7.777400574158901;BAFU & BFS
2021;PM2.5;3217;Kleinandelfingen;8.048095843132506;BAFU & BFS
2021;PM2.5;3218;Laufen-Uhwiesen;7.597382529456973;BAFU & BFS
2021;PM2.5;3219;Marthalen;7.929237784486635;BAFU & BFS
2021;PM2.5;3220;Ossingen;7.885893776840756;BAFU & BFS
2021;PM2.5;3221;Rheinau;7.750493168188481;BAFU & BFS
2021;PM2.5;3222;Thalheim an der Thur;7.738053187531661;BAFU & BFS
2021;PM2.5;3223;Trüllikon;7.692771629050926;BAFU & BFS
2021;PM2.5;3224;Truttikon;7.545767099188085;BAFU & BFS
2021;PM2.5;3225;Volken;7.903167438264415;BAFU & BFS
2021;PM2.5;3226;Bachenbülach;8.330032420483452;BAFU & BFS
2021;PM2.5;3227;Bassersdorf;8.566010468792905;BAFU & BFS
2021;PM2.5;3228;Bülach;8.49385999293713;BAFU & BFS
2021;PM2.5;3229;Dietlikon;8.832222889798265;BAFU & BFS
2021;PM2.5;3230;Eglisau;8.099697963032392;BAFU & BFS
2021;PM2.5;3231;Embrach;8.296911577629063;BAFU & BFS
2021;PM2.5;3232;Freienstein-Teufen;8.141903388544202;BAFU & BFS
2021;PM2.5;3233;Glattfelden;7.954715998618648;BAFU & BFS
2021;PM2.5;3234;Glattfelden;7.742420196533203;BAFU & BFS
2021;PM2.5;3235;Hochfelden;8.050769407013316;BAFU & BFS
2021;PM2.5;3236;Höri;8.366839689560337;BAFU & BFS
2021;PM2.5;3237;Hüntwangen;7.8474610992291005;BAFU & BFS
2021;PM2.5;3238;Kloten;8.8793018739458;BAFU & BFS
2021;PM2.5;3239;Lufingen;8.063566167952672;BAFU & BFS
2022;NO2;3075;Nürensdorf;12.894536051251178;BAFU & BFS
2022;NO2;3076;Oberembrach;11.858585541662963;BAFU & BFS
2022;NO2;3077;Opfikon;19.59661663770618;BAFU & BFS
2022;NO2;3078;Rafz;10.063533729808023;BAFU & BFS
2022;NO2;3079;Rorbas;11.657581419668357;BAFU & BFS
2022;NO2;3080;Wallisellen;19.330968295734305;BAFU & BFS
2022;NO2;3081;Wasterkingen;8.989361419998296;BAFU & BFS
2022;NO2;3082;Wil (ZH);9.130830581558266;BAFU & BFS
2022;NO2;3083;Winkel;12.267250400276051;BAFU & BFS
2022;NO2;3084;Bachs;9.241192467810569;BAFU & BFS
2022;NO2;3085;Boppelsen;10.970986250477957;BAFU & BFS
2022;NO2;3086;Buchs (ZH);13.327321270497027;BAFU & BFS
2022;NO2;3087;Dällikon;13.537581337283802;BAFU & BFS
2022;NO2;3088;Dänikon;12.197906292372357;BAFU & BFS
2022;NO2;3089;Dielsdorf;12.948998783957201;BAFU & BFS
2022;NO2;3090;Hüttikon;12.120639011093283;BAFU & BFS
2022;NO2;3091;Neerach;10.934208467698163;BAFU & BFS
2022;NO2;3092;Niederglatt;12.24146158746509;BAFU & BFS
2022;NO2;3093;Niederhasli;12.649664937381765;BAFU & BFS
2022;NO2;3094;Niederweningen;10.78033240142378;BAFU & BFS
2022;NO2;3095;Oberglatt;13.309475733801412;BAFU & BFS
2022;NO2;3096;Oberweningen;10.99284761631289;BAFU & BFS
2022;NO2;3097;Otelfingen;12.663070753361207;BAFU & BFS
2022;NO2;3098;Regensberg;10.336275166731614;BAFU & BFS
2022;NO2;3099;Regensdorf;15.071043343200683;BAFU & BFS
2022;NO2;3100;Rümlang;14.32553448293481;BAFU & BFS
2022;NO2;3101;Schleinikon;10.112112735126065;BAFU & BFS
2022;NO2;3102;Schöfflisdorf;10.917428608035838;BAFU & BFS
2022;NO2;3103;Stadel;9.858153134132115;BAFU & BFS
2022;NO2;3104;Steinmaur;11.59659347099751;BAFU & BFS
2022;NO2;3105;Weiach;9.828183728283324;BAFU & BFS
2022;NO2;3106;Bäretswil;9.30033870571907;BAFU & BFS
2022;NO2;3107;Bubikon;11.998152622435795;BAFU & BFS
2022;NO2;3108;Dürnten;12.147875426103006;BAFU & BFS
2022;NO2;3109;Fischenthal;7.651616225908055;BAFU & BFS
2022;NO2;3110;Gossau (ZH);12.491408603509054;BAFU & BFS
2022;NO2;3111;Grüningen;11.869433065234936;BAFU & BFS
2022;NO2;3112;Hinwil;11.615085634234198;BAFU & BFS
2022;NO2;3113;Rüti (ZH);12.809407952352693;BAFU & BFS
2022;NO2;3114;Seegräben;12.280531042934495;BAFU & BFS
2022;NO2;3115;Wald (ZH);10.456957825565029;BAFU & BFS
2022;NO2;3116;Wetzikon (ZH);13.688993207023112;BAFU & BFS
2022;NO2;3117;Adliswil;14.170483012786434;BAFU & BFS
2022;NO2;3118;Kilchberg (ZH);14.733910481752785;BAFU & BFS
2022;NO2;3119;Langnau am Albis;12.178350056544918;BAFU & BFS
2022;NO2;3120;Oberrieden;13.43101986376882;BAFU & BFS
2022;NO2;3121;Richterswil;13.627460488317475;BAFU & BFS
2022;NO2;3122;Rüschlikon;14.776348393337022;BAFU & BFS
2022;NO2;3123;Thalwil;14.633505705424351;BAFU & BFS
2022;NO2;3124;Altikon;10.44615946392085;BAFU & BFS
2022;NO2;3125;Brütten;11.115410654747178;BAFU & BFS
2022;NO2;3126;Dägerlen;9.97231908606966;BAFU & BFS
2022;NO2;3127;Dättlikon;10.996441521690887;BAFU & BFS
2022;NO2;3128;Dinhard;10.461740439247581;BAFU & BFS
2022;NO2;3129;Erlenbach (ZH);13.2304670398731;BAFU & BFS
2022;NO2;3130;Herrliberg;12.526599781548367;BAFU & BFS
2022;NO2;3131;Hombrechtikon;12.110573573129756;BAFU & BFS
2022;NO2;3132;Küsnacht (ZH);13.303747077965822;BAFU & BFS
2022;NO2;3133;Männedorf;13.161553671561743;BAFU & BFS
2022;NO2;3134;Meilen;13.779052119349078;BAFU & BFS
2022;NO2;3135;Oetwil am See;12.449415473455794;BAFU & BFS
2022;NO2;3136;Stäfa;12.709114816842163;BAFU & BFS
2022;NO2;3137;Uetikon am See;12.603807071794437;BAFU & BFS
2022;NO2;3138;Zumikon;12.627843770946896;BAFU & BFS
2022;NO2;3139;Zollikon;13.557789703714644;BAFU & BFS
2022;NO2;3140;Fehraltorf;12.846678121749331;BAFU & BFS
2022;NO2;3141;Hittnau;10.037673750451141;BAFU & BFS
2022;NO2;3142;Lindau;15.775813905459867;BAFU & BFS
2022;NO2;3143;Pfäffikon;12.383965420156027;BAFU & BFS
2022;NO2;3144;Russikon;10.290357339544897;BAFU & BFS
2022;NO2;3145;Weisslingen;10.069333060196152;BAFU & BFS
2022;NO2;3146;Wila;9.671480386714103;BAFU & BFS
2022;NO2;3147;Wildberg;8.72417856190539;BAFU & BFS
2022;NO2;3148;Dübendorf;16.560100230910745;BAFU & BFS
2022;NO2;3149;Egg;12.210812495908463;BAFU & BFS
2022;NO2;3150;Fällanden;13.661278543324105;BAFU & BFS
2022;NO2;3151;Greifensee;13.530587798013737;BAFU & BFS
2022;NO2;3152;Maur;12.10560009667103;BAFU & BFS
2022;NO2;3153;Mönchaltorf;12.518048523845563;BAFU & BFS
2022;NO2;3154;Mönchaltorf;11.083252162149508;BAFU & BFS
2022;NO2;3155;Schwerzenbach;14.459189868070503;BAFU & BFS
2022;NO2;3156;Uster;14.063090654897037;BAFU & BFS
2022;NO2;3157;Volketswil;14.714518378073533;BAFU & BFS
2022;NO2;3158;Wangen-Brüttisellen;18.85027220424066;BAFU & BFS
2022;NO2;3159;Ellikon an der Thur;11.076604537889867;BAFU & BFS
2022;NO2;3160;Elsau;11.208204479659889;BAFU & BFS
2022;NO2;3161;Hagenbuch;10.200170522722704;BAFU & BFS
2022;NO2;3162;Hettlingen;11.018787081566446;BAFU & BFS
2022;NO2;3163;Neftenbach;11.650776134699928;BAFU & BFS
2022;NO2;3164;Pfungen;12.82263562512305;BAFU & BFS
2022;NO2;3165;Rickenbach (ZH);12.131048261128038;BAFU & BFS
2022;NO2;3166;Schlatt (ZH);8.853943921358157;BAFU & BFS
2022;NO2;3167;Seuzach;13.053956981765724;BAFU & BFS
2022;NO2;3168;Turbenthal;9.23980496351572;BAFU & BFS
2022;NO2;3169;Winterthur;13.804245292590739;BAFU & BFS
2022;NO2;3170;Zell (ZH);10.210765881247076;BAFU & BFS
2022;NO2;3171;Aesch (ZH);12.632543791611326;BAFU & BFS
2022;NO2;3172;Birmensdorf (ZH);14.09483227899139;BAFU & BFS
2022;NO2;3173;Dietikon;15.329512368364792;BAFU & BFS
2022;NO2;3174;Geroldswil;19.01779653992887;BAFU & BFS
2022;NO2;3175;Oberengstringen;16.148936487439073;BAFU & BFS
2022;NO2;3176;Oetwil an der Limmat;15.382876494873836;BAFU & BFS
2022;NO2;3177;Schlieren;15.513801468395322;BAFU & BFS
2022;NO2;3178;Uitikon;12.688046886868296;BAFU & BFS
2022;NO2;3179;Unterengstringen;18.124183464181442;BAFU & BFS
2022;NO2;3180;Urdorf;14.850455333402607;BAFU & BFS
2022;NO2;3181;Weiningen (ZH);17.3418258406822;BAFU & BFS
2022;NO2;3182;Zürich;17.05427360215133;BAFU & BFS
2022;NO2;3183;Andelfingen;10.354196072853366;BAFU & BFS
2022;NO2;3184;Stammheim;9.229055637491161;BAFU & BFS
2022;NO2;3185;Wädenswil;12.318363917102863;BAFU & BFS
2022;NO2;3186;Elgg;9.69345067029522;BAFU & BFS
2022;NO2;3187;Horgen;13.951382157826385;BAFU & BFS
2022;NO2;3188;Illnau-Effretikon;13.49640747038086;BAFU & BFS
2022;NO2;3189;Bauma;9.110220101364812;BAFU & BFS
2022;NO2;3190;Wiesendangen;12.478847495362071;BAFU & BFS
2022;NO2;3191;NA;13.977812447136571;BAFU & BFS
2022;NO2;3192;NA;12;BAFU & BFS
2022;NO2;3194;Aeugst am Albis;9.546657394044246;BAFU & BFS
2022;NO2;3195;Affoltern am Albis;13.277072500792823;BAFU & BFS
2022;NO2;3196;Bonstetten;11.960050175122364;BAFU & BFS
2022;NO2;3197;Hausen am Albis;10.208615140841745;BAFU & BFS
2022;NO2;3198;Hedingen;12.411436566554903;BAFU & BFS
2022;NO2;3199;Kappel am Albis;10.695984220361566;BAFU & BFS
2022;NO2;3200;Knonau;13.34968834418245;BAFU & BFS
2022;NO2;3201;Maschwanden;11.375080107179887;BAFU & BFS
2022;NO2;3202;Mettmenstetten;12.57125098537818;BAFU & BFS
2022;NO2;3203;Obfelden;12.380800306817504;BAFU & BFS
2022;NO2;3204;Ottenbach;12.662457870836018;BAFU & BFS
2022;NO2;3205;Rifferswil;10.333663491641774;BAFU & BFS
2022;NO2;3206;Stallikon;12.2077803769438;BAFU & BFS
2022;NO2;3207;Wettswil am Albis;13.603243835498663;BAFU & BFS
2022;NO2;3208;Benken (ZH);9.986070502687383;BAFU & BFS
2022;NO2;3209;Berg am Irchel;9.928077491075262;BAFU & BFS
2022;NO2;3210;Buch am Irchel;9.288602792821225;BAFU & BFS
2022;NO2;3211;Dachsen;10.146087340120154;BAFU & BFS
2022;NO2;3212;Dorf;10.012902431540873;BAFU & BFS
2022;NO2;3213;Feuerthalen;10.727304820626179;BAFU & BFS
2022;NO2;3214;Flaach;10.407572884015236;BAFU & BFS
2022;NO2;3215;Flurlingen;11.807935535435941;BAFU & BFS
2022;NO2;3216;Henggart;10.437794976015395;BAFU & BFS
2022;NO2;3217;Kleinandelfingen;10.899559022348184;BAFU & BFS
2022;NO2;3218;Laufen-Uhwiesen;9.975830014031013;BAFU & BFS
2022;NO2;3219;Marthalen;9.920836989682238;BAFU & BFS
2022;NO2;3220;Ossingen;10.148464595827468;BAFU & BFS
2022;NO2;3221;Rheinau;9.782542423869288;BAFU & BFS
2022;NO2;3222;Thalheim an der Thur;9.978306995002276;BAFU & BFS
2022;NO2;3223;Trüllikon;9.60305133050318;BAFU & BFS
2022;NO2;3224;Truttikon;9.125419724241215;BAFU & BFS
2022;NO2;3225;Volken;10.31331704174661;BAFU & BFS
